#sceneRasterWidth=106
featureId	band_1:ushort
682	1534
683	1387
684	1406
685	1468
686	1578
687	1628
688	1714
689	1869
690	1583
691	1603
692	1839
693	2029
694	1621
695	1346
696	1632
697	1371
698	1387
699	1654
700	1900
701	1997
702	1947
703	1874
704	1764
705	1640
706	1591
707	1525
708	1262
709	1227
710	1176
711	1169
712	1162
713	1162
714	1177
715	1182
716	1205
717	1192
718	1150
719	1122
720	1096
721	1087
722	1091
723	1132
724	1105
725	1103
726	1424
727	1527
728	1592
729	1791
730	1812
731	1331
732	1031
733	1282
734	1212
735	1031
736	1015
737	988
738	994
739	1069
740	1092
741	1119
742	2081
743	2512
744	2856
745	2876
746	2902
747	2963
748	2987
749	2855
750	2799
751	2848
752	2859
753	2835
754	2671
755	2270
756	2202
757	2585
758	2572
759	2540
760	2577
761	2616
762	2643
763	2655
764	2641
765	2581
766	2516
767	2436
768	2459
769	1924
770	1678
771	1697
772	1530
773	1470
774	1403
775	1610
776	2013
777	2168
778	2149
779	2170
780	1918
781	1616
782	1529
783	1530
784	1592
785	1586
786	1571
787	1595
788	1552
789	1524
790	1525
791	1384
792	1439
793	1476
794	1626
795	1940
796	1620
797	1426
798	1777
799	2038
800	1956
801	1429
802	1429
803	1507
804	1728
805	2016
806	2035
807	1994
808	1918
809	1882
810	1723
811	1552
812	1634
813	1567
814	1370
815	1275
816	1218
817	1177
818	1159
819	1171
820	1210
821	1217
822	1177
823	1124
824	1077
825	1088
826	1105
827	1093
828	1092
829	1040
830	1059
831	1218
832	1716
833	1582
834	1680
835	1906
836	1800
837	1344
838	1144
839	1371
840	1243
841	1059
842	1015
843	1012
844	1015
845	1065
846	1096
847	1118
848	2387
849	2732
850	2891
851	2969
852	2955
853	2937
854	2941
855	2904
856	2805
857	2832
858	2878
859	2828
860	2276
861	2268
862	2560
863	2647
864	2614
865	2660
866	2686
867	2686
868	2655
869	2639
870	2622
871	2607
872	2566
873	2589
874	2517
875	1890
876	1679
877	1528
878	1268
879	1566
880	1660
881	1877
882	2195
883	2007
884	2025
885	2012
886	1711
887	1575
888	1594
889	1526
890	1548
891	1655
892	1682
893	1449
894	1413
895	1576
896	1628
897	1353
898	1456
899	1773
900	1604
901	1972
902	2014
903	1738
904	1915
905	2133
906	2009
907	1479
908	1167
909	1637
910	1953
911	2043
912	1944
913	1958
914	1766
915	1623
916	1433
917	1496
918	1607
919	1605
920	1391
921	1357
922	1282
923	1206
924	1180
925	1188
926	1181
927	1161
928	1100
929	1094
930	1115
931	1096
932	1107
933	1086
934	1177
935	1378
936	1520
937	1736
938	1964
939	1794
940	1825
941	1903
942	1628
943	1169
944	1288
945	1532
946	1282
947	1078
948	1051
949	1074
950	1054
951	1070
952	1119
953	1150
954	2604
955	2747
956	2843
957	2960
958	2988
959	2921
960	2896
961	2922
962	2844
963	2851
964	2781
965	2397
966	2131
967	2618
968	2726
969	2720
970	2737
971	2756
972	2726
973	2690
974	2646
975	2688
976	2692
977	2675
978	2662
979	2762
980	2382
981	1869
982	1932
983	1566
984	1340
985	1701
986	1788
987	1833
988	1937
989	1670
990	1819
991	1809
992	1547
993	1433
994	1742
995	1573
996	1645
997	1866
998	1787
999	1460
1000	1409
1001	1592
1002	1733
1003	1510
1004	1414
1005	1814
1006	1662
1007	1873
1008	2054
1009	1964
1010	2013
1011	2012
1012	1829
1013	1650
1014	1350
1015	1899
1016	2158
1017	2126
1018	2092
1019	2051
1020	1773
1021	1285
1022	929
1023	1169
1024	1676
1025	1653
1026	1312
1027	1497
1028	1500
1029	1321
1030	1312
1031	1325
1032	1279
1033	1177
1034	1159
1035	1132
1036	1280
1037	1287
1038	1149
1039	1174
1040	1411
1041	1802
1042	1956
1043	1680
1044	1552
1045	1729
1046	1871
1047	1979
1048	1715
1049	1390
1050	1473
1051	1431
1052	1276
1053	1146
1054	1124
1055	1137
1056	1104
1057	1120
1058	1186
1059	1184
1060	2590
1061	2691
1062	2844
1063	2921
1064	2995
1065	2939
1066	2925
1067	2911
1068	2885
1069	2802
1070	2325
1071	2143
1072	2498
1073	2760
1074	2756
1075	2746
1076	2754
1077	2737
1078	2678
1079	2670
1080	2743
1081	2815
1082	2778
1083	2684
1084	2669
1085	2724
1086	2241
1087	1994
1088	2196
1089	1741
1090	1499
1091	1866
1092	1958
1093	1684
1094	1518
1095	1539
1096	1694
1097	1693
1098	1517
1099	1444
1100	1705
1101	1651
1102	1923
1103	1982
1104	1760
1105	1560
1106	1380
1107	1528
1108	1753
1109	1661
1110	1377
1111	1600
1112	1632
1113	1755
1114	1690
1115	1830
1116	2220
1117	1947
1118	1845
1119	1914
1120	1636
1121	1695
1122	2071
1123	2190
1124	2234
1125	2176
1126	1921
1127	1308
1128	589
1129	618
1130	1479
1131	1509
1132	896
1133	1207
1134	1714
1135	1605
1136	1498
1137	1589
1138	1654
1139	1335
1140	1216
1141	1168
1142	1241
1143	1248
1144	1148
1145	1078
1146	1179
1147	1443
1148	1477
1149	1224
1150	1205
1151	1613
1152	1873
1153	1985
1154	1940
1155	1791
1156	1590
1157	1382
1158	1366
1159	1242
1160	1196
1161	1172
1162	1203
1163	1225
1164	1219
1165	1203
1166	2510
1167	2599
1168	2780
1169	2869
1170	2977
1171	2988
1172	2936
1173	2916
1174	2868
1175	2376
1176	2173
1177	2478
1178	2709
1179	2788
1180	2790
1181	2746
1182	2738
1183	2718
1184	2720
1185	2803
1186	2856
1187	2867
1188	2808
1189	2723
1190	2677
1191	2709
1192	2517
1193	2237
1194	2413
1195	1947
1196	1781
1197	1950
1198	1912
1199	1497
1200	1384
1201	1684
1202	1671
1203	1559
1204	1500
1205	1586
1206	1572
1207	1589
1208	1945
1209	1990
1210	1736
1211	1795
1212	1531
1213	1540
1214	1682
1215	1778
1216	1327
1217	1699
1218	1805
1219	1787
1220	1796
1221	2128
1222	2681
1223	2434
1224	2173
1225	2127
1226	1717
1227	1510
1228	1928
1229	2046
1230	1930
1231	1845
1232	1793
1233	1526
1234	878
1235	572
1236	1142
1237	1378
1238	845
1239	869
1240	1322
1241	1479
1242	1488
1243	1401
1244	1318
1245	1190
1246	1133
1247	1150
1248	1170
1249	1108
1250	1098
1251	1061
1252	1027
1253	1034
1254	1108
1255	1097
1256	1208
1257	1649
1258	1699
1259	1819
1260	1887
1261	1849
1262	1783
1263	1580
1264	1408
1265	1309
1266	1233
1267	1204
1268	1259
1269	1318
1270	1292
1271	1291
1272	2409
1273	2473
1274	2611
1275	2787
1276	2875
1277	2895
1278	3003
1279	2935
1280	2577
1281	2188
1282	2689
1283	2868
1284	2858
1285	2821
1286	2738
1287	2715
1288	2763
1289	2774
1290	2809
1291	2876
1292	2899
1293	2880
1294	2835
1295	2813
1296	2712
1297	2745
1298	2606
1299	2377
1300	2486
1301	1976
1302	1825
1303	1835
1304	1717
1305	1506
1306	1341
1307	1740
1308	1852
1309	1564
1310	1613
1311	1570
1312	1439
1313	1534
1314	1625
1315	1557
1316	1699
1317	1966
1318	1854
1319	1708
1320	1667
1321	1776
1322	1670
1323	1954
1324	2230
1325	2058
1326	1941
1327	2078
1328	2330
1329	2483
1330	2341
1331	2122
1332	1865
1333	1685
1334	1978
1335	1921
1336	1678
1337	1543
1338	1497
1339	1513
1340	1360
1341	1320
1342	1537
1343	1579
1344	1202
1345	1186
1346	1242
1347	1199
1348	1258
1349	1169
1350	1111
1351	1054
1352	1084
1353	1102
1354	1115
1355	1060
1356	1040
1357	1039
1358	1054
1359	1056
1360	1053
1361	1061
1362	1209
1363	1499
1364	1547
1365	1713
1366	1781
1367	1938
1368	1991
1369	1769
1370	1390
1371	1298
1372	1255
1373	1269
1374	1329
1375	1392
1376	1434
1377	1423
1378	2254
1379	2354
1380	2511
1381	2639
1382	2816
1383	2916
1384	3041
1385	2592
1386	2386
1387	2677
1388	2992
1389	2885
1390	2768
1391	2710
1392	2697
1393	2741
1394	2807
1395	2807
1396	2839
1397	2866
1398	2863
1399	2877
1400	2857
1401	2831
1402	2741
1403	2805
1404	2545
1405	2212
1406	2028
1407	1763
1408	1747
1409	1757
1410	1727
1411	1656
1412	1409
1413	1435
1414	1730
1415	1858
1416	1936
1417	1724
1418	1834
1419	1989
1420	1706
1421	1742
1422	1772
1423	1667
1424	1641
1425	1821
1426	1789
1427	1810
1428	1903
1429	2107
1430	2307
1431	2081
1432	1835
1433	1535
1434	1569
1435	1899
1436	1947
1437	2014
1438	1790
1439	1647
1440	2154
1441	1715
1442	1376
1443	1404
1444	1435
1445	1432
1446	1412
1447	1655
1448	1620
1449	1277
1450	1073
1451	1176
1452	1147
1453	1074
1454	1125
1455	1137
1456	1103
1457	1046
1458	1058
1459	1044
1460	1044
1461	1034
1462	1016
1463	1004
1464	1018
1465	1065
1466	1088
1467	1093
1468	1194
1469	1510
1470	1715
1471	1762
1472	1820
1473	1945
1474	1822
1475	1565
1476	1227
1477	1238
1478	1236
1479	1229
1480	1230
1481	1305
1482	1358
1483	1399
1484	2248
1485	2234
1486	2372
1487	2504
1488	2707
1489	2902
1490	2658
1491	2324
1492	2779
1493	2984
1494	2844
1495	2666
1496	2637
1497	2699
1498	2786
1499	2784
1500	2814
1501	2845
1502	2853
1503	2842
1504	2831
1505	2813
1506	2800
1507	2813
1508	2824
1509	2748
1510	2186
1511	1781
1512	1656
1513	1703
1514	1749
1515	1754
1516	1742
1517	1731
1518	1577
1519	1414
1520	1548
1521	1773
1522	1722
1523	1676
1524	1841
1525	2074
1526	1949
1527	1735
1528	1625
1529	1666
1530	1602
1531	1727
1532	1843
1533	1826
1534	1841
1535	1967
1536	1943
1537	1795
1538	1630
1539	1432
1540	1517
1541	1639
1542	1671
1543	1645
1544	1382
1545	1567
1546	2163
1547	1609
1548	1241
1549	1159
1550	1116
1551	1177
1552	1307
1553	1443
1554	1259
1555	1003
1556	935
1557	1005
1558	1071
1559	1106
1560	1108
1561	1083
1562	1073
1563	1052
1564	1058
1565	1075
1566	1049
1567	1064
1568	1029
1569	1006
1570	1007
1571	1034
1572	1080
1573	1102
1574	1182
1575	1547
1576	1825
1577	1721
1578	1565
1579	1502
1580	1395
1581	1282
1582	1218
1583	1223
1584	1178
1585	1138
1586	1163
1587	1254
1588	1310
1589	1335
1590	2525
1591	2351
1592	2274
1593	2361
1594	2543
1595	2516
1596	2239
1597	2689
1598	3038
1599	2858
1600	2741
1601	2708
1602	2759
1603	2801
1604	2849
1605	2874
1606	2883
1607	2909
1608	2905
1609	2888
1610	2861
1611	2784
1612	2693
1613	2554
1614	2487
1615	2159
1616	1698
1617	1656
1618	1781
1619	1780
1620	1764
1621	1789
1622	1816
1623	1653
1624	1533
1625	1580
1626	1323
1627	1390
1628	1627
1629	1720
1630	1612
1631	1606
1632	1660
1633	1529
1634	1418
1635	1386
1636	1415
1637	1500
1638	1685
1639	1802
1640	1701
1641	1697
1642	1899
1643	1940
1644	1732
1645	1338
1646	1278
1647	1445
1648	1729
1649	1528
1650	1418
1651	1872
1652	2099
1653	1503
1654	1209
1655	1145
1656	987
1657	1146
1658	1522
1659	1436
1660	1158
1661	1080
1662	1105
1663	1100
1664	1088
1665	1083
1666	1060
1667	1080
1668	1096
1669	1113
1670	1124
1671	1114
1672	1095
1673	1089
1674	1063
1675	1027
1676	981
1677	1020
1678	1101
1679	1116
1680	1174
1681	1406
1682	1573
1683	1339
1684	1297
1685	1334
1686	1289
1687	1243
1688	1187
1689	1217
1690	1186
1691	1147
1692	1231
1693	1284
1694	1316
1695	1339
1696	2598
1697	2598
1698	2364
1699	2148
1700	2009
1701	2022
1702	2273
1703	2785
1704	2742
1705	2618
1706	2701
1707	2781
1708	2845
1709	2891
1710	2914
1711	2913
1712	2906
1713	2916
1714	2883
1715	2858
1716	2657
1717	2453
1718	2279
1719	1979
1720	1781
1721	1778
1722	1744
1723	1776
1724	1772
1725	1793
1726	1831
1727	1836
1728	1704
1729	1390
1730	1188
1731	932
1732	756
1733	1163
1734	1502
1735	1614
1736	1537
1737	1470
1738	1628
1739	1439
1740	1182
1741	1064
1742	1194
1743	1378
1744	1641
1745	1855
1746	1741
1747	1628
1748	1677
1749	1889
1750	1643
1751	1048
1752	1176
1753	1451
1754	1897
1755	1732
1756	1517
1757	2070
1758	2069
1759	1438
1760	1195
1761	1168
1762	1046
1763	1161
1764	1558
1765	1424
1766	1152
1767	1110
1768	1064
1769	1084
1770	1101
1771	1097
1772	1091
1773	1132
1774	1146
1775	1154
1776	1191
1777	1206
1778	1176
1779	1112
1780	1100
1781	1064
1782	1042
1783	1090
1784	1170
1785	1197
1786	1148
1787	1287
1788	1373
1789	1271
1790	1303
1791	1329
1792	1282
1793	1236
1794	1193
1795	1209
1796	1271
1797	1249
1798	1314
1799	1356
1800	1380
1801	1363
1802	2278
1803	2264
1804	2048
1805	1771
1806	1497
1807	1843
1808	2294
1809	2629
1810	2706
1811	2659
1812	2674
1813	2763
1814	2855
1815	2861
1816	2892
1817	2938
1818	2915
1819	2855
1820	2705
1821	2386
1822	1922
1823	1847
1824	1939
1825	1808
1826	1781
1827	1759
1828	1759
1829	1819
1830	1825
1831	1786
1832	1789
1833	1722
1834	1575
1835	1373
1836	1193
1837	619
1838	422
1839	995
1840	1316
1841	1430
1842	1375
1843	1325
1844	1504
1845	1373
1846	1218
1847	1159
1848	1251
1849	1360
1850	1491
1851	1722
1852	1800
1853	1617
1854	1517
1855	1772
1856	1209
1857	710
1858	1150
1859	1532
1860	1889
1861	1656
1862	1285
1863	1966
1864	1989
1865	1369
1866	1174
1867	1256
1868	1210
1869	1211
1870	1551
1871	1358
1872	1150
1873	1164
1874	1110
1875	1125
1876	1150
1877	1138
1878	1125
1879	1143
1880	1171
1881	1211
1882	1274
1883	1333
1884	1299
1885	1149
1886	1090
1887	1066
1888	1052
1889	1129
1890	1208
1891	1217
1892	1130
1893	1266
1894	1369
1895	1246
1896	1217
1897	1219
1898	1226
1899	1233
1900	1220
1901	1224
1902	1275
1903	1300
1904	1364
1905	1410
1906	1418
1907	1410
1908	2321
1909	1992
1910	1639
1911	1447
1912	1430
1913	1731
1914	2032
1915	2147
1916	2150
1917	2289
1918	2287
1919	2226
1920	2336
1921	2460
1922	2452
1923	2424
1924	2397
1925	2236
1926	2046
1927	1894
1928	1632
1929	1751
1930	1925
1931	1815
1932	1736
1933	1685
1934	1729
1935	1810
1936	1833
1937	1748
1938	1533
1939	1389
1940	1642
1941	1539
1942	1231
1943	625
1944	349
1945	827
1946	1298
1947	1358
1948	1281
1949	1304
1950	1425
1951	1524
1952	1526
1953	1458
1954	1569
1955	1681
1956	1792
1957	2060
1958	2061
1959	1777
1960	1555
1961	1775
1962	1123
1963	637
1964	1143
1965	1598
1966	1680
1967	1398
1968	1164
1969	1628
1970	1840
1971	1269
1972	1165
1973	1263
1974	1309
1975	1440
1976	1505
1977	1178
1978	1124
1979	1095
1980	1117
1981	1160
1982	1158
1983	1139
1984	1142
1985	1141
1986	1169
1987	1174
1988	1148
1989	1259
1990	1292
1991	1155
1992	1107
1993	1083
1994	1076
1995	1117
1996	1174
1997	1166
1998	1097
1999	1246
2000	1427
2001	1280
2002	1216
2003	1228
2004	1272
2005	1244
2006	1260
2007	1283
2008	1309
2009	1350
2010	1437
2011	1451
2012	1421
2013	1438
2014	2638
2015	1980
2016	2071
2017	2129
2018	1801
2019	1726
2020	1764
2021	1751
2022	1652
2023	1689
2024	1854
2025	1792
2026	1724
2027	1789
2028	1882
2029	1795
2030	1651
2031	1767
2032	1810
2033	1884
2034	1864
2035	1789
2036	1815
2037	1762
2038	1739
2039	1739
2040	1765
2041	1776
2042	1768
2043	1545
2044	1311
2045	1568
2046	1773
2047	1538
2048	1266
2049	1008
2050	790
2051	1061
2052	1332
2053	1317
2054	1308
2055	1371
2056	1440
2057	1685
2058	1926
2059	2019
2060	2166
2061	2372
2062	2422
2063	2494
2064	2306
2065	1844
2066	1642
2067	1571
2068	1019
2069	461
2070	1211
2071	1703
2072	1605
2073	1413
2074	1369
2075	1265
2076	1632
2077	1367
2078	1175
2079	1224
2080	1431
2081	1692
2082	1539
2083	923
2084	773
2085	773
2086	949
2087	1115
2088	1138
2089	1111
2090	1135
2091	1150
2092	1105
2093	1045
2094	1175
2095	1314
2096	1196
2097	1120
2098	1056
2099	1032
2100	1077
2101	1098
2102	1147
2103	1178
2104	1124
2105	1263
2106	1403
2107	1287
2108	1261
2109	1270
2110	1307
2111	1301
2112	1301
2113	1320
2114	1382
2115	1410
2116	1482
2117	1482
2118	1418
2119	1463
2120	2036
2121	1884
2122	2502
2123	2815
2124	2157
2125	1901
2126	1909
2127	1878
2128	1893
2129	1853
2130	1800
2131	1764
2132	1774
2133	1804
2134	1760
2135	1765
2136	1715
2137	1752
2138	1831
2139	1795
2140	1730
2141	1669
2142	1732
2143	1755
2144	1792
2145	1765
2146	1793
2147	1690
2148	1643
2149	1427
2150	1648
2151	1803
2152	1592
2153	1396
2154	1360
2155	1329
2156	1334
2157	1332
2158	1326
2159	1319
2160	1351
2161	1390
2162	1429
2163	1607
2164	1893
2165	2248
2166	2397
2167	2481
2168	2499
2169	2533
2170	2423
2171	1939
2172	1637
2173	1485
2174	968
2175	361
2176	1022
2177	1658
2178	1602
2179	1456
2180	1666
2181	1267
2182	1536
2183	1467
2184	1265
2185	1202
2186	1513
2187	1726
2188	1239
2189	713
2190	536
2191	534
2192	823
2193	1101
2194	1074
2195	1022
2196	1144
2197	1224
2198	1192
2199	1361
2200	1683
2201	1692
2202	1467
2203	1202
2204	1157
2205	1072
2206	1069
2207	1114
2208	1140
2209	1185
2210	1172
2211	1215
2212	1386
2213	1336
2214	1280
2215	1332
2216	1384
2217	1371
2218	1345
2219	1407
2220	1460
2221	1488
2222	1508
2223	1447
2224	1288
2225	1209
2226	1723
2227	1808
2228	2260
2229	2912
2230	2518
2231	2046
2232	1990
2233	2015
2234	2027
2235	1964
2236	1895
2237	1810
2238	1818
2239	1839
2240	1827
2241	1800
2242	1799
2243	1789
2244	1848
2245	1864
2246	1787
2247	1702
2248	1769
2249	1817
2250	1844
2251	1809
2252	1753
2253	1415
2254	1407
2255	1344
2256	1841
2257	1644
2258	1438
2259	1372
2260	1333
2261	1329
2262	1344
2263	1328
2264	1316
2265	1261
2266	1230
2267	1196
2268	1326
2269	1406
2270	1450
2271	2013
2272	2239
2273	2431
2274	2429
2275	2465
2276	2419
2277	1860
2278	1597
2279	1602
2280	1303
2281	739
2282	1000
2283	1638
2284	1567
2285	1485
2286	1765
2287	1571
2288	1364
2289	1566
2290	1354
2291	1204
2292	1434
2293	1527
2294	867
2295	716
2296	617
2297	540
2298	813
2299	1053
2300	1017
2301	1151
2302	1346
2303	1436
2304	1551
2305	1637
2306	1743
2307	1705
2308	1653
2309	1632
2310	1646
2311	1462
2312	1308
2313	1227
2314	1114
2315	1156
2316	1201
2317	1240
2318	1443
2319	1377
2320	1323
2321	1392
2322	1416
2323	1407
2324	1425
2325	1480
2326	1555
2327	1610
2328	1430
2329	1103
2330	835
2331	768
2332	1833
2333	1811
2334	2065
2335	2711
2336	2795
2337	2227
2338	2059
2339	2084
2340	2116
2341	2088
2342	2036
2343	1934
2344	1885
2345	1841
2346	1881
2347	1877
2348	1899
2349	1856
2350	1856
2351	1850
2352	1833
2353	1779
2354	1762
2355	1815
2356	1844
2357	1822
2358	1551
2359	1173
2360	1148
2361	1268
2362	1566
2363	1409
2364	1419
2365	1401
2366	1392
2367	1408
2368	1393
2369	1227
2370	1122
2371	1106
2372	1117
2373	1308
2374	1541
2375	1684
2376	1630
2377	1823
2378	2107
2379	2349
2380	2431
2381	2435
2382	2436
2383	2055
2384	1600
2385	1682
2386	1604
2387	1371
2388	1268
2389	1666
2390	1671
2391	1612
2392	1750
2393	1567
2394	1361
2395	1600
2396	1461
2397	1228
2398	1320
2399	1505
2400	1004
2401	691
2402	656
2403	659
2404	934
2405	1181
2406	1106
2407	1317
2408	1257
2409	1282
2410	1319
2411	1525
2412	1774
2413	1912
2414	1794
2415	1668
2416	1445
2417	1342
2418	1395
2419	1284
2420	1125
2421	1156
2422	1213
2423	1330
2424	1494
2425	1459
2426	1413
2427	1458
2428	1474
2429	1446
2430	1428
2431	1547
2432	1546
2433	1397
2434	945
2435	714
2436	823
2437	849
2438	1940
2439	1876
2440	1934
2441	2443
2442	2878
2443	2499
2444	2137
2445	2131
2446	2145
2447	2133
2448	2079
2449	1943
2450	1840
2451	1852
2452	1914
2453	1945
2454	1894
2455	1878
2456	1856
2457	1831
2458	1885
2459	1964
2460	1888
2461	1854
2462	1736
2463	1878
2464	1587
2465	1226
2466	1259
2467	1418
2468	1395
2469	1385
2470	1415
2471	1445
2472	1443
2473	1430
2474	1390
2475	1402
2476	1346
2477	1417
2478	1529
2479	1694
2480	1769
2481	1619
2482	1691
2483	1652
2484	2009
2485	2338
2486	2447
2487	2430
2488	2386
2489	2231
2490	1721
2491	1639
2492	1757
2493	1713
2494	1486
2495	1511
2496	1745
2497	1699
2498	1672
2499	1583
2500	1312
2501	1735
