#sceneRasterWidth=106
featureId	band_1:ushort
1776	3585
1777	3588
1778	3542
1779	3514
1780	3585
1781	3544
1782	3399
1783	3567
1784	3184
1785	3452
1786	3377
1787	3422
1788	3148
1789	3270
1790	3105
1791	3134
1792	3107
1793	3060
1794	3189
1795	2873
1796	3024
1797	3118
1798	3284
1799	3080
1800	3033
1801	3045
1802	2325
1803	2354
1804	2184
1805	2077
1806	1804
1807	1967
1808	1970
1809	2126
1810	2298
1811	1920
1812	2039
1813	2159
1814	2185
1815	2285
1816	2298
1817	2336
1818	2311
1819	2295
1820	2280
1821	2294
1822	2314
1823	2178
1824	1746
1825	1891
1826	1788
1827	2076
1828	2459
1829	2873
1830	2728
1831	2760
1832	2720
1833	2553
1834	2671
1835	2679
1836	1880
1837	1730
1838	697
1839	1367
1840	2614
1841	3502
1842	3382
1843	3350
1844	3574
1845	3259
1846	3800
1847	3563
1848	3450
1849	3510
1850	3398
1851	3200
1852	2430
1853	1591
1854	3257
1855	3404
1856	2495
1857	1112
1858	1970
1859	3148
1860	2575
1861	2403
1862	2120
1863	1984
1864	2847
1865	3025
1866	3806
1867	4251
1868	4412
1869	4676
1870	4548
1871	2984
1872	3562
1873	3433
1874	3436
1875	3533
1876	3471
1877	3397
1878	3548
1879	3585
1880	3523
1881	3550
1882	3559
1883	3533
1884	3403
1885	3410
1886	3518
1887	3375
1888	3356
1889	3495
1890	3211
1891	3410
1892	3369
1893	3389
1894	3258
1895	2941
1896	2966
1897	2991
1898	2905
1899	2988
1900	3082
1901	2985
1902	3018
1903	3089
1904	3027
1905	2965
1906	2946
1907	2994
1908	1773
1909	1852
1910	1931
1911	1838
1912	2029
1913	1716
1914	2028
1915	2226
1916	2225
1917	2359
1918	2301
1919	2209
1920	2265
1921	2293
1922	2294
1923	2320
1924	2358
1925	2368
1926	2382
1927	2124
1928	1642
1929	1658
1930	2298
1931	2461
1932	2261
1933	2616
1934	3051
1935	2864
1936	2711
1937	2771
1938	2759
1939	2830
1940	2679
1941	2270
1942	1893
1943	1586
1944	352
1945	529
1946	1955
1947	3854
1948	3753
1949	3761
1950	4025
1951	3168
1952	3223
1953	3244
1954	3421
1955	3333
1956	3300
1957	3278
1958	2523
1959	1731
1960	2844
1961	3130
1962	2904
1963	1212
1964	1521
1965	2312
1966	2079
1967	2187
1968	2504
1969	1666
1970	2827
1971	3267
1972	3750
1973	4094
1974	4326
1975	4566
1976	4182
1977	2560
1978	3338
1979	3332
1980	3346
1981	3415
1982	3420
1983	3486
1984	3569
1985	3578
1986	3477
1987	3449
1988	3398
1989	3271
1990	3305
1991	3290
1992	3380
1993	3166
1994	3113
1995	3312
1996	3215
1997	3416
1998	3482
1999	3417
2000	3176
2001	2848
2002	3044
2003	3097
2004	2983
2005	2953
2006	3087
2007	3094
2008	3085
2009	3222
2010	3023
2011	2986
2012	2975
2013	2963
2014	2441
2015	2309
2016	2165
2017	1916
2018	1727
2019	1600
2020	1761
2021	1783
2022	1765
2023	1604
2024	1796
2025	1820
2026	1760
2027	1863
2028	1865
2029	1935
2030	1933
2031	1851
2032	1683
2033	1852
2034	2373
2035	2046
2036	2303
2037	2695
2038	2520
2039	2876
2040	2857
2041	2924
2042	2760
2043	2688
2044	2924
2045	2082
2046	2010
2047	3092
2048	1943
2049	1533
2050	515
2051	266
2052	1635
2053	3432
2054	3974
2055	3906
2056	3814
2057	2865
2058	2869
2059	3110
2060	3109
2061	2996
2062	2864
2063	2705
2064	2441
2065	2248
2066	1960
2067	3561
2068	3003
2069	856
2070	791
2071	2056
2072	2617
2073	2320
2074	2303
2075	1798
2076	2405
2077	3477
2078	4033
2079	3874
2080	4308
2081	4269
2082	3822
2083	1905
2084	3516
2085	3325
2086	3384
2087	3355
2088	3341
2089	3458
2090	3367
2091	3330
2092	3411
2093	3331
2094	3096
2095	2458
2096	2581
2097	2248
2098	2755
2099	3018
2100	3210
2101	3181
2102	3076
2103	3257
2104	3434
2105	3243
2106	2962
2107	2710
2108	3053
2109	3120
2110	2991
2111	3007
2112	3051
2113	2957
2114	3070
2115	3193
2116	3008
2117	3103
2118	3096
2119	2992
2120	2454
2121	2232
2122	1987
2123	2371
2124	2494
2125	2866
2126	2743
2127	2836
2128	2857
2129	2804
2130	2816
2131	2884
2132	2731
2133	2572
2134	2557
2135	2702
2136	2500
2137	2246
2138	2649
2139	2908
2140	2880
2141	2746
2142	2964
2143	2873
2144	2715
2145	2697
2146	2807
2147	2728
2148	2729
2149	2997
2150	2738
2151	1767
2152	2877
2153	2907
2154	2090
2155	1792
2156	2294
2157	2548
2158	3187
2159	3939
2160	3987
2161	3939
2162	3780
2163	3459
2164	2403
2165	2380
2166	2165
2167	2195
2168	2133
2169	2112
2170	2167
2171	2246
2172	1572
2173	3273
2174	2894
2175	797
2176	413
2177	2128
2178	3012
2179	2797
2180	2614
2181	2345
2182	1467
2183	3380
2184	4120
2185	3797
2186	4194
2187	3700
2188	3463
2189	2210
2190	1198
2191	1142
2192	1247
2193	3183
2194	3359
2195	3258
2196	3174
2197	2659
2198	2489
2199	1721
2200	1371
2201	1693
2202	1649
2203	1686
2204	1699
2205	1567
2206	1708
2207	2811
2208	3098
2209	3218
2210	3274
2211	3299
2212	3001
2213	2700
2214	2971
2215	3324
2216	3004
2217	3042
2218	3068
2219	3010
2220	3064
2221	3187
2222	3030
2223	3224
2224	3094
2225	2898
2226	1755
2227	2238
2228	3114
2229	2517
2230	2597
2231	2912
2232	2723
2233	2705
2234	2606
2235	2573
2236	2724
2237	2863
2238	3068
2239	2920
2240	2885
2241	3025
2242	3154
2243	3212
2244	3151
2245	3040
2246	2970
2247	3060
2248	3030
2249	2930
2250	2828
2251	2548
2252	2684
2253	2739
2254	3058
2255	3081
2256	1889
2257	2720
2258	2792
2259	2144
2260	3381
2261	3782
2262	3912
2263	4007
2264	3974
2265	4085
2266	4019
2267	3949
2268	3784
2269	3747
2270	2335
2271	2120
2272	2122
2273	2076
2274	2093
2275	2053
2276	2122
2277	2223
2278	1804
2279	2429
2280	3279
2281	813
2282	300
2283	2106
2284	2769
2285	2791
2286	2374
2287	2801
2288	1813
2289	3207
2290	3951
2291	3404
2292	4337
2293	3711
2294	3270
2295	1293
2296	1597
2297	1554
2298	1807
2299	2929
2300	3323
2301	2424
2302	1598
2303	1710
2304	2003
2305	1814
2306	2219
2307	2669
2308	2553
2309	2062
2310	1635
2311	1821
2312	1607
2313	2081
2314	3012
2315	3105
2316	3166
2317	3243
2318	2979
2319	2567
2320	2825
2321	3129
2322	3098
2323	3178
2324	3114
2325	3162
2326	3130
2327	3182
2328	3135
2329	3192
2330	3031
2331	1961
2332	3009
2333	3045
2334	3058
2335	2687
2336	2589
2337	2618
2338	2583
2339	2567
2340	2459
2341	2534
2342	2593
2343	2671
2344	2909
2345	2854
2346	3074
2347	2761
2348	2868
2349	2997
2350	2934
2351	2845
2352	2933
2353	3061
2354	2916
2355	2880
2356	2809
2357	2653
2358	2625
2359	2814
2360	1851
2361	1669
2362	1568
2363	2873
2364	1923
2365	3541
2366	3824
2367	4044
2368	4010
2369	4106
2370	4010
2371	4079
2372	3540
2373	3064
2374	2316
2375	2523
2376	2059
2377	1723
2378	2203
2379	2079
2380	2078
2381	2052
2382	2073
2383	2071
2384	1461
2385	1666
2386	3312
2387	2549
2388	843
2389	1716
2390	2478
2391	1994
2392	2070
2393	2866
2394	2399
2395	2422
2396	3919
2397	3335
2398	4289
2399	3907
2400	2806
2401	1641
2402	1789
2403	1846
2404	2015
2405	2539
2406	2023
2407	1470
2408	1878
2409	2321
2410	2333
2411	2332
2412	2268
2413	2098
2414	2378
2415	2479
2416	2732
2417	2687
2418	2275
2419	2576
2420	3006
2421	2958
2422	3231
2423	3320
2424	2953
2425	2824
2426	2887
2427	3123
2428	3168
2429	3311
2430	3176
2431	3218
2432	3309
2433	3298
2434	3048
2435	2504
2436	1528
2437	896
2438	3028
2439	2948
2440	3037
2441	2883
2442	2467
2443	2659
2444	2666
2445	2607
2446	2485
2447	2554
2448	2449
2449	2602
2450	2763
2451	2908
2452	3024
2453	2897
2454	2841
2455	2782
2456	3020
2457	2942
2458	2947
2459	2932
2460	3073
2461	3115
2462	2820
2463	3010
2464	3209
2465	2211
2466	1573
2467	1576
2468	1932
2469	1931
2470	2989
2471	3785
2472	3949
2473	4110
2474	4049
2475	3756
2476	2815
2477	1664
2478	1465
2479	1579
2480	2438
2481	3125
2482	2685
2483	2427
2484	1978
2485	2003
2486	2065
2487	2095
2488	2047
2489	2068
2490	1902
2491	1462
2492	2615
2493	3206
2494	2557
