#sceneRasterWidth=106
featureId	band_1:ushort
648	1763
649	1697
650	1436
651	1547
652	1886
653	1805
654	1778
655	1797
656	1916
657	1878
658	1781
659	1787
660	1742
661	1677
662	1653
663	1568
664	1391
665	1335
666	1318
667	968
668	970
669	858
670	1163
671	1645
672	1713
673	1682
674	1326
675	1291
676	1357
677	1361
678	1397
679	1425
680	1384
681	1334
682	1092
683	1216
684	1232
685	1390
686	1375
687	1326
688	1210
689	1390
690	1182
691	1146
692	1258
693	1573
694	1270
695	1081
696	1556
697	1369
698	1379
699	1455
700	1470
701	1407
702	1334
703	1487
704	1453
705	1417
706	1323
707	1292
708	1227
709	1152
710	1196
711	1215
712	1210
713	1159
714	1158
715	1183
716	1199
717	1226
718	1204
719	1190
720	1173
721	1142
722	1152
723	1169
724	1134
725	1146
726	1279
727	1152
728	1133
729	1209
730	1387
731	1039
732	827
733	1220
734	1282
735	1167
736	1222
737	1307
738	1322
739	1326
740	1304
741	1327
742	1592
743	1737
744	1869
745	1833
746	1906
747	1897
748	1902
749	1824
750	1777
751	1855
752	1889
753	1811
754	1717
755	1368
756	1600
757	1776
758	1840
759	1813
760	1828
761	1861
762	1911
763	1948
764	1903
765	1863
766	1778
767	1783
768	1756
769	1476
770	1429
771	1524
772	1252
773	1397
774	1273
775	1260
776	1580
777	1668
778	1692
779	1791
780	1492
781	1329
782	1350
783	1341
784	1382
785	1369
786	1371
787	1283
788	1063
789	1126
790	1312
791	1366
792	1365
793	1365
794	1120
795	1485
796	1261
797	1014
798	1143
799	1393
800	1454
801	1167
802	1191
803	1308
804	1309
805	1512
806	1491
807	1440
808	1434
809	1475
810	1446
811	1397
812	1435
813	1409
814	1240
815	1173
816	1225
817	1219
818	1177
819	1171
820	1231
821	1230
822	1219
823	1216
824	1145
825	1185
826	1176
827	1168
828	1138
829	995
830	918
831	1020
832	1430
833	1331
834	1219
835	1449
836	1261
837	1017
838	661
839	1080
840	1269
841	1241
842	1257
843	1290
844	1258
845	1309
846	1323
847	1343
848	1699
849	1812
850	1941
851	1935
852	1951
853	1927
854	1931
855	1891
856	1795
857	1818
858	1909
859	1781
860	1518
861	1421
862	1863
863	1828
864	1852
865	1886
866	1926
867	1909
868	1880
869	1858
870	1872
871	1875
872	1855
873	1896
874	1824
875	1410
876	1321
877	1188
878	935
879	1537
880	1453
881	1460
882	1628
883	1534
884	1570
885	1739
886	1240
887	1174
888	1306
889	1250
890	1251
891	1366
892	1336
893	1094
894	907
895	1043
896	1428
897	1416
898	1452
899	1570
900	1174
901	1369
902	1544
903	1226
904	1303
905	1371
906	1398
907	1135
908	711
909	1357
910	1394
911	1478
912	1441
913	1455
914	1288
915	1212
916	1163
917	1299
918	1428
919	1411
920	1229
921	1209
922	1214
923	1182
924	1149
925	1162
926	1176
927	1179
928	1174
929	1143
930	1150
931	1147
932	1070
933	987
934	1029
935	1134
936	1264
937	1431
938	1677
939	1544
940	1397
941	1511
942	1159
943	767
944	677
945	1117
946	1352
947	1197
948	1252
949	1273
950	1282
951	1300
952	1351
953	1374
954	1737
955	1772
956	1879
957	1921
958	1976
959	1932
960	1900
961	1885
962	1797
963	1762
964	1813
965	1448
966	1480
967	1756
968	1901
969	1900
970	1962
971	1956
972	1898
973	1815
974	1824
975	1895
976	1909
977	1916
978	1917
979	1959
980	1737
981	1127
982	1117
983	1099
984	1034
985	1499
986	1548
987	1501
988	1374
989	1144
990	1319
991	1445
992	957
993	1055
994	1240
995	1155
996	1149
997	1473
998	1359
999	1105
1000	962
1001	967
1002	1391
1003	1475
1004	1421
1005	1646
1006	1224
1007	1324
1008	1308
1009	1314
1010	1407
1011	1350
1012	1373
1013	1213
1014	969
1015	1535
1016	1594
1017	1610
1018	1596
1019	1597
1020	1392
1021	944
1022	762
1023	920
1024	1381
1025	1441
1026	1254
1027	1350
1028	1348
1029	1262
1030	1297
1031	1241
1032	1211
1033	1137
1034	1058
1035	1050
1036	1198
1037	1264
1038	1102
1039	1085
1040	1282
1041	1612
1042	1709
1043	1536
1044	1477
1045	1449
1046	1513
1047	1640
1048	1327
1049	940
1050	830
1051	1134
1052	1307
1053	1232
1054	1288
1055	1284
1056	1300
1057	1342
1058	1372
1059	1365
1060	1691
1061	1763
1062	1856
1063	1906
1064	1971
1065	1962
1066	1936
1067	1878
1068	1830
1069	1761
1070	1467
1071	1364
1072	1740
1073	1899
1074	1919
1075	1944
1076	1957
1077	1874
1078	1791
1079	1807
1080	1928
1081	1988
1082	1932
1083	1833
1084	1788
1085	1877
1086	1680
1087	964
1088	1209
1089	1204
1090	1003
1091	1639
1092	1682
1093	1372
1094	969
1095	900
1096	1059
1097	1203
1098	1154
1099	1232
1100	1406
1101	1273
1102	1336
1103	1538
1104	1260
1105	1208
1106	1036
1107	929
1108	1241
1109	1578
1110	1383
1111	1549
1112	1269
1113	1312
1114	904
1115	1310
1116	1412
1117	1413
1118	1526
1119	1395
1120	1112
1121	1345
1122	1620
1123	1670
1124	1817
1125	1787
1126	1614
1127	1038
1128	436
1129	427
1130	1258
1131	1319
1132	808
1133	1104
1134	1569
1135	1426
1136	1315
1137	1410
1138	1483
1139	1222
1140	1038
1141	1105
1142	1226
1143	1275
1144	1192
1145	1132
1146	1218
1147	1364
1148	1427
1149	1356
1150	1305
1151	1409
1152	1488
1153	1645
1154	1588
1155	1363
1156	1123
1157	1006
1158	1348
1159	1366
1160	1353
1161	1338
1162	1328
1163	1341
1164	1364
1165	1403
1166	1629
1167	1670
1168	1833
1169	1900
1170	1935
1171	1980
1172	1938
1173	1905
1174	1803
1175	1576
1176	1345
1177	1658
1178	1774
1179	1848
1180	1893
1181	1906
1182	1828
1183	1804
1184	1872
1185	1960
1186	1981
1187	1988
1188	1919
1189	1801
1190	1711
1191	1755
1192	1719
1193	1323
1194	1355
1195	1386
1196	1384
1197	1729
1198	1573
1199	1106
1200	799
1201	1048
1202	1165
1203	1145
1204	1175
1205	1325
1206	1305
1207	1119
1208	1499
1209	1414
1210	1137
1211	1343
1212	1209
1213	1090
1214	1204
1215	1509
1216	1348
1217	1638
1218	1606
1219	1295
1220	1003
1221	1553
1222	1337
1223	1537
1224	1645
1225	1484
1226	1426
1227	1224
1228	1453
1229	1606
1230	1505
1231	1404
1232	1475
1233	1275
1234	625
1235	359
1236	838
1237	1084
1238	657
1239	707
1240	1249
1241	1287
1242	1195
1243	1289
1244	1262
1245	1155
1246	1152
1247	1198
1248	1267
1249	1250
1250	1286
1251	1251
1252	1185
1253	1236
1254	1316
1255	1358
1256	1389
1257	1479
1258	1381
1259	1388
1260	1469
1261	1460
1262	1295
1263	1146
1264	1393
1265	1396
1266	1403
1267	1405
1268	1386
1269	1388
1270	1428
1271	1459
1272	1509
1273	1561
1274	1715
1275	1834
1276	1870
1277	1827
1278	1865
1279	1947
1280	1543
1281	1515
1282	1752
1283	1949
1284	1911
1285	1853
1286	1773
1287	1749
1288	1764
1289	1862
1290	1927
1291	1960
1292	1992
1293	2009
1294	1955
1295	1899
1296	1833
1297	1809
1298	1786
1299	1493
1300	1437
1301	1493
1302	1417
1303	1397
1304	1281
1305	1072
1306	840
1307	1186
1308	1375
1309	1182
1310	1358
1311	1273
1312	1108
1313	1097
1314	1213
1315	990
1316	1191
1317	1466
1318	1468
1319	1255
1320	1090
1321	1404
1322	1532
1323	1920
1324	1772
1325	1329
1326	1350
1327	1364
1328	1131
1329	1682
1330	1736
1331	1671
1332	1544
1333	1236
1334	1634
1335	1480
1336	1392
1337	1304
1338	1235
1339	1252
1340	1059
1341	999
1342	1204
1343	1227
1344	1026
1345	982
1346	1139
1347	1211
1348	1193
1349	1187
1350	1187
1351	1224
1352	1312
1353	1335
1354	1350
1355	1349
1356	1316
1357	1311
1358	1337
1359	1373
1360	1380
1361	1410
1362	1427
1363	1436
1364	1348
1365	1302
1366	1409
1367	1398
1368	1582
1369	1523
1370	1409
1371	1399
1372	1432
1373	1442
1374	1465
1375	1498
1376	1535
1377	1469
1378	1400
1379	1482
1380	1595
1381	1713
1382	1875
1383	1867
1384	1908
1385	1737
1386	1443
1387	1910
1388	2031
1389	1948
1390	1822
1391	1774
1392	1737
1393	1758
1394	1811
1395	1881
1396	1920
1397	1960
1398	1992
1399	2003
1400	1973
1401	1962
1402	1960
1403	1901
1404	1791
1405	1480
1406	1359
1407	1258
1408	1316
1409	1366
1410	1368
1411	1360
1412	932
1413	962
1414	1336
1415	1612
1416	1828
1417	1566
1418	1516
1419	1463
1420	1227
1421	1357
1422	1331
1423	1136
1424	1199
1425	1358
1426	1301
1427	1277
1428	1530
1429	1808
1430	1565
1431	1500
1432	1440
1433	1048
1434	1066
1435	1456
1436	1662
1437	1615
1438	1240
1439	1373
1440	1764
1441	1235
1442	1317
1443	1509
1444	1444
1445	1407
1446	1229
1447	1370
1448	1415
1449	1106
1450	965
1451	1114
1452	1151
1453	1142
1454	1175
1455	1266
1456	1305
1457	1318
1458	1331
1459	1359
1460	1339
1461	1338
1462	1324
1463	1322
1464	1322
1465	1380
1466	1414
1467	1401
1468	1423
1469	1479
1470	1417
1471	1304
1472	1462
1473	1587
1474	1636
1475	1387
1476	1323
1477	1381
1478	1426
1479	1440
1480	1438
1481	1454
1482	1481
1483	1465
1484	1385
1485	1309
1486	1425
1487	1555
1488	1742
1489	1888
1490	1725
1491	1520
1492	1898
1493	2079
1494	1898
1495	1762
1496	1725
1497	1779
1498	1838
1499	1820
1500	1826
1501	1891
1502	1934
1503	1955
1504	1949
1505	1959
1506	1940
1507	1981
1508	1996
1509	1825
1510	1457
1511	1230
1512	1164
1513	1282
1514	1429
1515	1376
1516	1427
1517	1503
1518	1080
1519	1058
1520	1318
1521	1577
1522	1552
1523	1418
1524	1569
1525	1689
1526	1559
1527	1532
1528	1414
1529	1364
1530	1275
1531	1348
1532	1396
1533	1251
1534	1320
1535	1295
1536	1306
1537	1480
1538	1424
1539	1127
1540	1309
1541	1452
1542	1500
1543	1308
1544	926
1545	1305
1546	1640
1547	1234
1548	1274
1549	1270
1550	1189
1551	1275
1552	1230
1553	1288
1554	1314
1555	1070
1556	1006
1557	1059
1558	1190
1559	1245
1560	1315
1561	1342
1562	1316
1563	1342
1564	1355
1565	1377
1566	1384
1567	1375
1568	1371
1569	1358
1570	1262
1571	1262
1572	1338
1573	1376
1574	1403
1575	1530
1576	1530
1577	1513
1578	1484
1579	1449
1580	1376
1581	1281
1582	1351
1583	1348
1584	1350
1585	1318
1586	1357
1587	1361
1588	1427
1589	1416
1590	1687
1591	1361
1592	1289
1593	1422
1594	1625
1595	1545
1596	1533
1597	1842
1598	2097
1599	1880
1600	1775
1601	1719
1602	1804
1603	1852
1604	1846
1605	1846
1606	1875
1607	1905
1608	1925
1609	1941
1610	1945
1611	1885
1612	1838
1613	1798
1614	1668
1615	1435
1616	1109
1617	1183
1618	1370
1619	1435
1620	1383
1621	1357
1622	1498
1623	1392
1624	1163
1625	1262
1626	1115
1627	1176
1628	1424
1629	1534
1630	1493
1631	1436
1632	1538
1633	1522
1634	1410
1635	1340
1636	1322
1637	1286
1638	1349
1639	1293
1640	1019
1641	1062
1642	1358
1643	1554
1644	1331
1645	1057
1646	1270
1647	1414
1648	1468
1649	1347
1650	1006
1651	1411
1652	1681
1653	1181
1654	1281
1655	1171
1656	1060
1657	1163
1658	1480
1659	1439
1660	1331
1661	1291
1662	1301
1663	1244
1664	1271
1665	1314
1666	1368
1667	1385
1668	1360
1669	1380
1670	1397
1671	1415
1672	1427
1673	1409
1674	1388
1675	1366
1676	1280
1677	1299
1678	1340
1679	1381
1680	1396
1681	1513
1682	1459
1683	1361
1684	1385
1685	1375
1686	1364
1687	1316
1688	1272
1689	1282
1690	1320
1691	1300
1692	1364
1693	1360
1694	1387
1695	1380
1696	1851
1697	1726
1698	1453
1699	1295
1700	1346
1701	1245
1702	1660
1703	1904
1704	1735
1705	1699
1706	1738
1707	1771
1708	1859
1709	1889
1710	1888
1711	1899
1712	1897
1713	1894
1714	1902
1715	1877
1716	1736
1717	1612
1718	1508
1719	1235
1720	1063
1721	1329
1722	1349
1723	1455
1724	1476
1725	1462
1726	1417
1727	1445
1728	1461
1729	1089
1730	920
1731	720
1732	622
1733	960
1734	1438
1735	1533
1736	1457
1737	1357
1738	1551
1739	1441
1740	1314
1741	1227
1742	1264
1743	1383
1744	1457
1745	1466
1746	1065
1747	1261
1748	1436
1749	1593
1750	1215
1751	986
1752	1188
1753	1353
1754	1595
1755	1383
1756	1049
1757	1611
1758	1620
1759	1123
1760	1242
1761	1261
1762	1145
1763	1096
1764	1544
1765	1409
1766	1363
1767	1374
1768	1382
1769	1337
1770	1324
1771	1376
1772	1408
1773	1415
1774	1409
1775	1410
1776	1407
1777	1406
1778	1413
1779	1388
1780	1363
1781	1357
1782	1353
1783	1340
1784	1419
1785	1389
1786	1364
1787	1432
1788	1375
1789	1329
1790	1376
1791	1380
1792	1345
1793	1358
1794	1290
1795	1316
1796	1386
1797	1343
1798	1384
1799	1408
1800	1401
1801	1413
1802	1519
1803	1558
1804	1449
1805	1194
1806	1071
1807	1209
1808	1585
1809	1854
1810	1806
1811	1771
1812	1728
1813	1834
1814	1892
1815	1860
1816	1885
1817	1971
1818	1925
1819	1919
1820	1804
1821	1469
1822	1174
1823	1227
1824	1303
1825	1165
1826	1255
1827	1493
1828	1496
1829	1439
1830	1481
1831	1457
1832	1442
1833	1413
1834	1258
1835	953
1836	863
1837	501
1838	400
1839	861
1840	1334
1841	1424
1842	1386
1843	1389
1844	1443
1845	1376
1846	1284
1847	1249
1848	1280
1849	1371
1850	1393
1851	1416
1852	1244
1853	1289
1854	1464
1855	1508
1856	961
1857	711
1858	1005
1859	1327
1860	1524
1861	1295
1862	992
1863	1497
1864	1443
1865	1136
1866	1233
1867	1408
1868	1277
1869	1220
1870	1410
1871	1285
1872	1351
1873	1393
1874	1384
1875	1379
1876	1361
1877	1396
1878	1429
1879	1434
1880	1421
1881	1387
1882	1383
1883	1436
1884	1379
1885	1349
1886	1305
1887	1326
1888	1340
1889	1369
1890	1439
1891	1396
1892	1336
1893	1387
1894	1422
1895	1325
1896	1369
1897	1332
1898	1308
1899	1358
1900	1387
1901	1377
1902	1429
1903	1402
1904	1419
1905	1456
1906	1424
1907	1408
1908	1558
1909	1375
1910	1186
1911	1042
1912	976
1913	1148
1914	1320
1915	1419
1916	1460
1917	1531
1918	1444
1919	1444
1920	1548
1921	1598
1922	1564
1923	1596
1924	1602
1925	1444
1926	1296
1927	1254
1928	1109
1929	1199
1930	1442
1931	1397
1932	1403
1933	1456
1934	1461
1935	1469
1936	1469
1937	1450
1938	1200
1939	1026
1940	1272
1941	1232
1942	830
1943	505
1944	273
1945	705
1946	1264
1947	1415
1948	1420
1949	1439
1950	1361
1951	1381
1952	1395
1953	1336
1954	1420
1955	1432
1956	1436
1957	1512
1958	1455
1959	1299
1960	1447
1961	1517
1962	1069
1963	373
1964	1108
1965	1356
1966	1365
1967	1048
1968	907
1969	1259
1970	1333
1971	1134
1972	1198
1973	1377
1974	1322
1975	1356
1976	1139
1977	1125
1978	1312
1979	1267
1980	1362
1981	1362
1982	1368
1983	1374
1984	1387
1985	1397
1986	1359
1987	1314
1988	1188
1989	1210
1990	1252
1991	1176
1992	1233
1993	1312
1994	1293
1995	1340
1996	1372
1997	1335
1998	1329
1999	1392
2000	1430
2001	1349
2002	1387
2003	1368
2004	1357
2005	1373
2006	1422
2007	1412
2008	1474
2009	1449
2010	1471
2011	1468
2012	1433
2013	1401
2014	1782
2015	1382
2016	1448
2017	1583
2018	1327
2019	1347
2020	1356
2021	1342
2022	1184
2023	1284
2024	1433
2025	1322
2026	1221
2027	1311
2028	1397
2029	1240
2030	1126
2031	1293
2032	1343
2033	1506
2034	1440
2035	1390
2036	1489
2037	1453
2038	1430
2039	1442
2040	1442
2041	1423
2042	1462
2043	1273
2044	899
2045	1180
2046	1424
2047	1211
2048	859
2049	815
2050	741
2051	1010
2052	1434
2053	1455
2054	1458
2055	1516
2056	1425
2057	1368
2058	1533
2059	1535
2060	1600
2061	1625
2062	1608
2063	1663
2064	1575
2065	1244
2066	1357
2067	1471
2068	763
2069	297
2070	1071
2071	1397
2072	1354
2073	1041
2074	1143
2075	928
2076	1327
2077	1158
2078	1166
2079	1246
2080	1322
2081	1374
2082	1257
2083	781
2084	815
2085	739
2086	1111
2087	1308
2088	1349
2089	1285
2090	1262
2091	1174
2092	1048
2093	850
2094	926
2095	973
2096	912
2097	960
2098	981
2099	1040
2100	1103
2101	1316
2102	1333
2103	1360
2104	1363
2105	1379
2106	1375
2107	1332
2108	1404
2109	1420
2110	1441
2111	1413
2112	1446
2113	1443
2114	1471
2115	1480
2116	1506
2117	1489
2118	1419
2119	1414
2120	1413
2121	1396
2122	1762
2123	1990
2124	1667
2125	1505
2126	1458
2127	1519
2128	1508
2129	1499
2130	1511
2131	1548
2132	1504
2133	1480
2134	1491
2135	1539
2136	1487
2137	1505
2138	1554
2139	1535
2140	1477
2141	1445
2142	1457
2143	1464
2144	1429
2145	1412
2146	1419
2147	1441
2148	1474
2149	1052
2150	1204
2151	1566
2152	1168
2153	1165
2154	1250
2155	1345
2156	1463
2157	1450
2158	1476
2159	1474
2160	1495
2161	1538
2162	1512
2163	1300
2164	1401
2165	1671
2166	1642
2167	1664
2168	1608
2169	1662
2170	1648
2171	1307
2172	1271
2173	1392
2174	675
2175	183
2176	805
2177	1460
2178	1332
2179	1153
2180	1301
2181	927
2182	1218
2183	1310
2184	1192
2185	1215
2186	1311
2187	1306
2188	1021
2189	441
2190	485
2191	455
2192	942
2193	1259
2194	1218
2195	943
2196	894
2197	936
2198	805
2199	1056
2200	1377
2201	1500
2202	1205
2203	940
2204	861
2205	778
2206	929
2207	1292
2208	1317
2209	1358
2210	1349
2211	1346
2212	1301
2213	1337
2214	1431
2215	1462
2216	1497
2217	1461
2218	1470
2219	1500
2220	1549
2221	1532
2222	1468
2223	1527
2224	1227
2225	1095
2226	1426
2227	1544
2228	1684
2229	2041
2230	1843
2231	1503
2232	1478
2233	1471
2234	1475
2235	1493
2236	1474
2237	1497
2238	1536
2239	1524
2240	1485
2241	1481
2242	1516
2243	1512
2244	1539
2245	1560
2246	1521
2247	1486
2248	1480
2249	1481
2250	1443
2251	1457
2252	1389
2253	1245
2254	1096
2255	933
2256	1422
2257	1429
2258	1205
2259	1431
2260	1440
2261	1473
2262	1509
2263	1518
2264	1475
2265	1398
2266	1286
2267	1105
2268	1263
2269	1084
2270	1043
2271	1476
2272	1609
2273	1662
2274	1632
2275	1641
2276	1611
2277	1255
2278	1037
2279	1408
2280	1109
2281	517
2282	804
2283	1432
2284	1095
2285	1082
2286	1286
2287	1198
2288	1195
2289	1303
2290	1161
2291	1227
2292	1258
2293	1112
2294	719
2295	580
2296	605
2297	516
2298	832
2299	1048
2300	816
2301	829
2302	1051
2303	1256
2304	1155
2305	1381
2306	1397
2307	1431
2308	1393
2309	1412
2310	1452
2311	1169
2312	1138
2313	1318
2314	1309
2315	1320
2316	1309
2317	1347
2318	1394
2319	1413
2320	1443
2321	1508
2322	1580
2323	1538
2324	1524
2325	1575
2326	1581
2327	1588
2328	1404
2329	1089
2330	633
2331	650
2332	1601
2333	1593
2334	1617
2335	1939
2336	1976
2337	1603
2338	1479
2339	1496
2340	1529
2341	1497
2342	1485
2343	1512
2344	1534
2345	1510
2346	1517
2347	1474
2348	1490
2349	1521
2350	1541
2351	1557
2352	1514
2353	1493
2354	1511
2355	1521
2356	1471
2357	1532
2358	1202
2359	827
2360	719
2361	880
2362	1131
2363	1234
2364	1382
2365	1473
2366	1495
2367	1582
2368	1499
2369	1273
2370	1055
2371	924
2372	814
2373	990
2374	1335
2375	1394
2376	1250
2377	1269
2378	1554
2379	1673
2380	1666
2381	1643
2382	1667
2383	1368
2384	990
2385	1318
2386	1442
2387	1160
2388	1008
2389	1388
2390	1199
2391	1318
2392	1340
2393	1188
2394	979
2395	1362
2396	1216
2397	1189
2398	1204
2399	1194
2400	795
2401	613
2402	608
2403	605
2404	813
2405	862
2406	899
2407	1080
2408	1083
2409	1010
2410	1021
2411	1231
2412	1482
2413	1642
2414	1479
2415	1436
2416	1440
2417	1396
2418	1364
2419	1394
2420	1329
2421	1305
2422	1310
2423	1374
2424	1469
2425	1479
2426	1501
2427	1580
2428	1604
2429	1551
2430	1521
2431	1575
2432	1458
2433	1265
2434	851
2435	546
2436	659
2437	779
2438	1667
2439	1667
2440	1621
2441	1789
2442	2047
2443	1808
2444	1582
2445	1553
2446	1580
2447	1503
2448	1471
2449	1510
2450	1505
2451	1484
2452	1504
2453	1503
2454	1481
2455	1512
2456	1550
2457	1525
2458	1524
2459	1550
2460	1565
2461	1525
2462	1417
2463	1609
2464	1274
2465	912
2466	970
2467	1112
2468	1148
2469	1369
2470	1496
2471	1530
2472	1549
2473	1585
2474	1332
2475	1161
2476	1085
2477	1240
2478	1324
2479	1513
2480	1639
2481	1392
2482	1319
2483	1152
2484	1530
2485	1720
2486	1714
2487	1649
2488	1656
2489	1591
2490	1107
2491	1137
2492	1505
2493	1599
2494	1086
2495	1069
2496	1380
2497	1312
2498	1169
2499	1133
2500	1055
2501	1384
2502	1172
2503	1216
2504	1214
2505	1217
2506	1045
2507	769
2508	629
2509	635
2510	720
2511	825
2512	771
2513	731
2514	677
2515	837
2516	1074
2517	1449
2518	1790
